Genome1	Gen1	Start1	End1	Genome2	Gen2	Start2	End2	Info
1	At1g66750	24898438	24900678	1	At1g67580	25334628	25331390	6.0e-66
1	At1g30320	10680330	10682834	1	At1g67590	25338135	25336800	3.0e-28
1	At1g53860	20113126	20110833	1	At1g67590	25338135	25336800	1.1e-16
1	At1g24350	8640302	8639087	1	At1g67600	25341118	25340364	1.2e-69
1	At1g24400	8653550	8651552	1	At1g67640	25357571	25355791	2.7e-198
1	At1g25530	8967378	8964814	1	At1g67640	25357571	25355791	3.7e-137
1	At1g47670	17541926	17539274	1	At1g67640	25357571	25355791	6.1e-76
1	At1g48640	17990026	17992659	1	At1g67640	25357571	25355791	9.7e-162
1	At1g61270	22605805	22603330	1	At1g67640	25357571	25355791	5.3e-138
1	At1g13810	4734085	4735161	1	At1g67660	25367250	25368732	2.0e-42
1	At1g67650	25366058	25363495	1	At1g67680	25372127	25369625	9.4e-267
1	At1g24470	8674044	8676265	1	At1g67730	25395339	25397028	1.5e-71
1	At1g11920	4025095	4023665	1	At1g67750	25405323	25406828	3.1e-110
1	At1g24510	8688089	8685492	1	At1g67760	25409935	25409350	6.6e-41
1	At1g29400	10293682	10290379	1	At1g67770	25411706	25413816	4.8e-48
1	At1g37140	14174481	14172792	1	At1g67770	25411706	25413816	4.3e-31
1	At1g67270	25189456	25187032	1	At1g67780	25416479	25419193	1.6e-164
1	At1g08860	2842156	2846141	1	At1g67800	25426960	25424692	4.0e-19
1	At1g07160	2199677	2198154	1	At1g67820	25433545	25435147	3.4e-74
1	At1g09390	3031266	3033417	1	At1g67830	25436635	25435368	1.7e-70
1	At1g54790	20447664	20444791	1	At1g67830	25436635	25435368	5.4e-73
1	At1g08040	2497970	2495504	1	At1g67850	25442867	25445567	4.5e-148
1	At1g11170	3741724	3744459	1	At1g67850	25442867	25445567	7.7e-66
1	At1g13000	4438691	4436400	1	At1g67850	25442867	25445567	9.5e-155
1	At1g24570	8707314	8709478	1	At1g67850	25442867	25445567	2.1e-145
1	At1g67860	25448839	25448603	1	At1g67865	25450350	25450123	1.8e-11
1	At1g12990	4433971	4435550	1	At1g67880	25459116	25457744	2.4e-188
1	At1g52770	19659677	19661214	1	At1g67900	25471400	25473551	2.2e-53
1	At1g24600	8720361	8720579	1	At1g67920	25477394	25477597	4.3e-17
1	At1g27940	9738116	9733584	1	At1g67940	25481468	25482330	5.9e-29
1	At1g65410	24299025	24300995	1	At1g67940	25481468	25482330	1.2e-21
1	At1g14340	4897704	4898771	1	At1g67950	25484083	25482547	4.4e-31
1	At1g24735	8758685	8759434	1	At1g67980	25491562	25492597	5.9e-75
1	At1g67980	25491562	25492597	1	At1g67990	25493157	25494412	1.5e-85
1	At1g12550	4274647	4275829	1	At1g68010	25497081	25499383	8.5e-19
1	At1g06410	1955412	1958152	1	At1g68020	25501156	25503904	5.6e-285
1	At1g23870	8432684	8435495	1	At1g68020	25501156	25503904	2.2e-297
1	At1g60140	22183738	22180911	1	At1g68020	25501156	25503904	6.0e-288
1	At1g14770	5088432	5086862	1	At1g68030	25505207	25504041	2.1e-36
1	At1g15125	5204620	5205907	1	At1g68040	25506539	25508887	3.7e-59
1	At1g51550	19122959	19121314	1	At1g68050	25512400	25514360	3.0e-31
1	At1g14840	5115294	5112410	1	At1g68060	25517889	25515055	1.7e-194
1	At1g24764	8763243	8760186	1	At1g68060	25517889	25515055	1.6e-230
1	At1g12760	4348726	4350510	1	At1g68070	25520430	25519075	1.9e-60
1	At1g63170	23429239	23430738	1	At1g68070	25520430	25519075	1.3e-67
1	At1g35720	13226516	13228151	1	At1g68090	25524437	25523105	1.2e-51
1	At1g14686	5046795	5045776	1	At1g68110	25528564	25529703	5.8e-61
1	At1g25240	8845218	8846348	1	At1g68110	25528564	25529703	2.7e-125
1	At1g14685	5043081	5043920	1	At1g68120	25530771	25529959	7.8e-70
1	At1g25250	8849536	8851507	1	At1g68130	25536147	25537980	4.3e-104
1	At1g55110	20566292	20564073	1	At1g68130	25536147	25537980	1.2e-58
1	At1g18860	6509485	6511200	1	At1g68150	25547633	25549278	6.7e-41
1	At1g10820	3604651	3601438	1	At1g68160	25552288	25549831	6.3e-39
1	At1g60670	22347764	22350805	1	At1g68160	25552288	25549831	1.8e-41
1	At1g09380	3029324	3026353	1	At1g68170	25555588	25557921	3.9e-55
1	At1g25270	8857713	8859896	1	At1g68170	25555588	25557921	4.9e-96
1	At1g60360	22247396	22246413	1	At1g68180	25558479	25559225	9.0e-21
1	At1g60250	22221497	22220742	1	At1g68190	25563047	25564667	1.5e-13
1	At1g66810	24932282	24931276	1	At1g68200	25565781	25567611	1.6e-42
1	At1g13380	4590359	4589215	1	At1g68220	25573985	25575225	1.3e-33
1	At1g52910	19711782	19712796	1	At1g68220	25573985	25575225	1.2e-30
1	At1g35290	12948756	12947738	1	At1g68260	25591264	25589639	7.0e-72
1	At1g20560	7121720	7119917	1	At1g68270	25593917	25591854	6.9e-119
1	At1g65890	24518274	24516261	1	At1g68270	25593917	25591854	2.3e-231
1	At1g66120	24616303	24618353	1	At1g68270	25593917	25591854	2.9e-189
1	At1g68260	25591264	25589639	1	At1g68280	25597258	25596130	2.6e-81
1	At1g11190	3752696	3750338	1	At1g68290	25600381	25601927	7.7e-82
1	At1g09740	3154605	3155836	1	At1g68300	25602924	25602181	8.1e-23
1	At1g25340	8885197	8886258	1	At1g68320	25607505	25608547	1.6e-81
1	At1g48000	17710046	17707938	1	At1g68320	25607505	25608547	1.4e-52
1	At1g48780	18045657	18046412	1	At1g68330	25614905	25615711	1.7e-15
1	At1g67050	25033319	25032525	1	At1g68330	25614905	25615711	1.7e-15
1	At1g25370	8898921	8898033	1	At1g68340	25618998	25618103	1.1e-36
1	At1g48770	18043953	18044584	1	At1g68340	25618998	25618103	6.1e-15
1	At1g10480	3449735	3450370	1	At1g68360	25626075	25625341	6.5e-16
1	At1g67030	25020307	25020900	1	At1g68360	25626075	25625341	9.5e-27
1	At1g24120	8531935	8529272	1	At1g68370	25638190	25635709	8.2e-127
1	At1g59980	22084734	22087156	1	At1g68370	25638190	25635709	1.2e-108
1	At1g51770	19205609	19206893	1	At1g68380	25641056	25639596	2.8e-77
1	At1g10280	3368741	3366797	1	At1g68390	25646501	25649147	7.9e-97
1	At1g10880	3627021	3624035	1	At1g68390	25646501	25649147	1.4e-82
1	At1g68380	25641056	25639596	1	At1g68390	25646501	25649147	5.6e-111
1	At1g48480	17922143	17924411	1	At1g68400	25652579	25650064	1.7e-109
1	At1g60630	22340450	22338419	1	At1g68400	25652579	25650064	3.4e-94
1	At1g09160	2955061	2953201	1	At1g68410	25655918	25653925	7.1e-150
1	At1g43900	16656485	16658250	1	At1g68410	25655918	25653925	8.5e-28
1	At1g47380	17377745	17375444	1	At1g68410	25655918	25653925	3.3e-136
1	At1g25400	8912316	8911450	1	At1g68440	25661778	25662698	1.1e-66
1	At1g25410	8915206	8914178	1	At1g68460	25673712	25672639	4.6e-84
1	At1g13400	4595530	4598908	1	At1g68480	25689791	25688206	1.9e-26
1	At1g13390	4593546	4592826	1	At1g68490	25697589	25698609	9.6e-36
1	At1g67100	25057464	25058322	1	At1g68510	25710696	25711667	3.6e-52
1	At1g07050	2165132	2164326	1	At1g68520	25714412	25712994	7.2e-22
1	At1g25440	8935271	8933926	1	At1g68520	25714412	25712994	1.7e-118
1	At1g49130	18179604	18178409	1	At1g68520	25714412	25712994	5.5e-42
1	At1g19440	6729110	6730660	1	At1g68530	25718396	25716544	2.9e-176
1	At1g25450	8940269	8938666	1	At1g68530	25718396	25716544	1.2e-243
1	At1g25460	8942798	8944231	1	At1g68540	25723729	25724945	1.7e-125
1	At1g51410	19063553	19065092	1	At1g68540	25723729	25724945	1.2e-62
1	At1g25470	8945751	8944888	1	At1g68550	25730447	25729473	5.9e-36
1	At1g49120	18177095	18178084	1	At1g68550	25730447	25729473	3.1e-17
1	At1g52190	19438340	19442342	1	At1g68570	25750474	25753773	4.4e-102
1	At1g62200	22987999	22985812	1	At1g68570	25750474	25753773	8.2e-117
1	At1g18420	6343323	6345682	1	At1g68600	25763610	25766441	3.2e-131
1	At1g25480	8948454	8950863	1	At1g68600	25763610	25766441	8.0e-190
1	At1g14870	5129453	5128586	1	At1g68610	25767286	25767768	1.2e-42
1	At1g58320	21638968	21637788	1	At1g68610	25767286	25767768	5.8e-29
1	At1g49030	18140462	18141514	1	At1g68630	25772725	25773121	7.0e-17
1	At1g25520	8962311	8964160	1	At1g68650	25779488	25781346	7.3e-93
1	At1g64150	23816242	23812710	1	At1g68650	25779488	25781346	1.1e-26
1	At1g13300	4556974	4558588	1	At1g68670	25786007	25787536	3.3e-72
1	At1g25550	8976631	8977929	1	At1g68670	25786007	25787536	1.3e-88
1	At1g49560	18346393	18347769	1	At1g68670	25786007	25787536	4.2e-30
1	At1g13210	4513771	4509249	1	At1g68710	25801638	25797161	0.
1	At1g17500	6018750	6023194	1	At1g68710	25801638	25797161	0.
1	At1g26130	9033587	9038233	1	At1g68710	25801638	25797161	0.
1	At1g54280	20270960	20266433	1	At1g68710	25801638	25797161	0.
1	At1g26730	9241422	9244637	1	At1g68740	25820237	25816398	4.5e-111
1	At1g53310	19891738	19887929	1	At1g68750	25831767	25826605	1.1e-185
1	At1g13230	4520676	4522436	1	At1g68780	25836998	25835544	3.1e-110
1	At1g13220	4515696	4520068	1	At1g68790	25842820	25838595	4.6e-139
1	At1g67230	25159695	25155224	1	At1g68790	25842820	25838595	5.8e-126
1	At1g53230	19855103	19853928	1	At1g68800	25852068	25851115	3.4e-17
1	At1g18470	6360050	6356400	1	At1g68820	25869515	25872463	5.4e-168
1	At1g13260	4542383	4543417	1	At1g68840	25884105	25885163	1.6e-106
1	At1g25560	8982963	8981878	1	At1g68840	25884105	25885163	2.7e-127
1	At1g50680	18782282	18781269	1	At1g68840	25884105	25885163	1.8e-41
1	At1g51120	18941759	18942817	1	At1g68840	25884105	25885163	1.6e-35
1	At1g44970	17004677	17006003	1	At1g68850	25888840	25887469	1.1e-71
1	At1g26210	9067511	9067957	1	At1g68870	25892780	25893223	3.8e-25
1	At1g13600	4651374	4650784	1	At1g68880	25898578	25898162	3.2e-21
1	At1g18870	6515737	6519167	1	At1g68890	25900651	25906163	3.4e-18
1	At1g18410	6342453	6336521	1	At1g68910	25914148	25911897	2.6e-12
1	At1g10120	3305791	3304230	1	At1g68920	25919283	25921338	1.5e-44
1	At1g26260	9087201	9089022	1	At1g68920	25919283	25921338	2.9e-76
1	At1g20780	7217801	7220598	1	At1g68940	25929037	25925664	1.6e-129
1	At1g23030	8156734	8158831	1	At1g68940	25929037	25925664	6.6e-15
1	At1g05540	1639347	1640706	1	At1g68960	25933606	25934806	3.0e-41
1	At1g03100	746407	744026	1	At1g68980	25936686	25938545	2.8e-61
1	At1g20380	7061655	7065037	1	At1g69020	25950860	25947612	6.1e-27
1	At1g50380	18666148	18669853	1	At1g69020	25950860	25947612	2.8e-93
1	At1g26300	9099733	9096010	1	At1g69030	25952925	25951092	4.3e-72
1	At1g12420	4228915	4226671	1	At1g69040	25961506	25963742	8.1e-110
1	At1g44760	16900867	16899334	1	At1g69080	25976906	25975795	2.7e-15
1	At1g11910	4019872	4017117	1	At1g69100	25983662	25985099	3.3e-37
1	At1g62290	23016346	23013772	1	At1g69100	25983662	25985099	1.5e-38
1	At1g24260	8595851	8593779	1	At1g69120	25989765	25986239	1.0e-45
1	At1g26310	9103497	9100317	1	At1g69120	25989765	25986239	5.6e-102
1	At1g65180	24217485	24215524	1	At1g69150	25998875	25997322	5.5e-175
1	At1g02065	365625	367149	1	At1g69170	26009289	26010704	5.6e-31
1	At1g27370	9506984	9505441	1	At1g69170	26009289	26010704	3.0e-32
1	At1g23420	8317412	8319093	1	At1g69180	26012603	26011397	1.7e-15
1	At1g66430	24782063	24784056	1	At1g69200	26019687	26022028	3.5e-34
1	At1g53165	19815960	19822901	1	At1g69220	26029782	26023961	7.3e-64
1	At1g26360	9121190	9119008	1	At1g69240	26033881	26031778	8.3e-155
1	At1g33990	12355889	12357874	1	At1g69240	26033881	26031778	4.3e-72
1	At1g13730	4710516	4712329	1	At1g69250	26036826	26038964	1.8e-48
1	At1g13740	4713966	4715155	1	At1g69260	26042977	26044233	2.4e-56
1	At1g03100	746407	744026	1	At1g69290	26053011	26051035	1.5e-60
1	At1g68980	25936686	25938545	1	At1g69290	26053011	26051035	1.7e-242
1	At1g09460	3053903	3055092	1	At1g69295	26055506	26054155	6.6e-21
1	At1g13830	4740923	4739996	1	At1g69295	26055506	26054155	6.4e-23
1	At1g18650	6420405	6419028	1	At1g69295	26055506	26054155	7.1e-24
1	At1g26450	9150050	9148990	1	At1g69295	26055506	26054155	7.7e-44
1	At1g29860	10454466	10455636	1	At1g69310	26061572	26059781	4.9e-32
1	At1g26600	9191671	9192033	1	At1g69320	26065588	26065911	1.1e-25
1	At1g13920	4758185	4759751	1	At1g69325	26066868	26067399	7.5e-17
1	At1g18485	6363165	6366077	1	At1g69350	26073545	26075908	1.2e-115
1	At1g13940	4765920	4762700	1	At1g69360	26079083	26076183	4.0e-85
1	At1g26620	9198706	9195825	1	At1g69360	26079083	26076183	1.2e-209
1	At1g49910	18482693	18484939	1	At1g69400	26090690	26092469	3.0e-55
1	At1g13950	4773628	4774665	1	At1g69410	26092964	26093857	1.6e-74
1	At1g26630	9205955	9207085	1	At1g69410	26092964	26093857	5.3e-74
1	At1g26650	9210322	9211329	1	At1g69430	26101688	26102740	6.3e-119
1	At1g31130	11115909	11114944	1	At1g69430	26101688	26102740	2.5e-18
1	At1g31290	11188274	11192298	1	At1g69440	26108679	26105228	5.7e-143
1	At1g48410	17895560	17889953	1	At1g69440	26108679	26105228	1.6e-173
1	At1g10090	3295273	3290574	1	At1g69450	26113444	26110783	2.5e-110
1	At1g58520	21737475	21741830	1	At1g69450	26113444	26110783	9.2e-102
1	At1g14010	4801787	4800382	1	At1g69460	26116823	26115717	6.1e-73
1	At1g26690	9225669	9224286	1	At1g69460	26116823	26115717	1.1e-89
1	At1g14040	4810485	4814540	1	At1g69480	26121142	26117850	1.0e-193
1	At1g26730	9241422	9244637	1	At1g69480	26121142	26117850	5.3e-199
1	At1g35350	12984561	12981229	1	At1g69480	26121142	26117850	2.8e-191
1	At1g26740	9246542	9245267	1	At1g69485	26123239	26122196	2.3e-41
1	At1g01720	268471	269514	1	At1g69490	26125896	26126885	4.3e-56
1	At1g52880	19694098	19692953	1	At1g69490	26125896	26126885	8.2e-62
1	At1g61110	22520395	22521720	1	At1g69490	26125896	26126885	3.4e-63
1	At1g01600	219200	220994	1	At1g69500	26127761	26129572	1.8e-97
1	At1g63710	23637594	23636023	1	At1g69500	26127761	26129572	3.5e-90
1	At1g69520	26131951	26133265	1	At1g69523	26133490	26134820	3.9e-62
1	At1g69523	26133490	26134820	1	At1g69526	26135156	26136051	3.3e-45
1	At1g20190	6999701	6998753	1	At1g69530	26145697	26146863	7.9e-80
1	At1g26770	9259792	9260779	1	At1g69530	26145697	26146863	5.5e-104
1	At1g18750	6467257	6469631	1	At1g69540	26150822	26148998	1.6e-40
1	At1g22130	7814248	7812376	1	At1g69540	26150822	26148998	5.5e-18
1	At1g65850	24498397	24502148	1	At1g69550	26157037	26154752	8.8e-184
1	At1g17950	6177757	6179056	1	At1g69560	26161418	26162569	3.8e-50
1	At1g26780	9271020	9272115	1	At1g69560	26161418	26162569	2.3e-66
1	At1g26790	9275299	9273844	1	At1g69570	26166893	26165434	5.1e-89
1	At1g29160	10184310	10183783	1	At1g69570	26166893	26165434	2.7e-32
1	At1g26880	9316668	9315627	1	At1g69620	26193563	26194744	5.6e-47
1	At1g13570	4643927	4642525	1	At1g69630	26196837	26195303	3.4e-18
1	At1g16930	5789980	5791527	1	At1g69630	26196837	26195303	1.3e-88
1	At1g60400	22258070	22259463	1	At1g69630	26196837	26195303	1.3e-56
1	At1g66310	24728138	24726634	1	At1g69630	26196837	26195303	3.5e-125
1	At1g07420	2277907	2280030	1	At1g69640	26199129	26197596	1.0e-15
1	At1g14290	4881779	4880302	1	At1g69640	26199129	26197596	9.2e-118
1	At1g65150	24209221	24207830	1	At1g69650	26202484	26201161	8.2e-46
1	At1g65370	24289362	24288370	1	At1g69660	26204266	26203286	6.9e-49
1	At1g69650	26202484	26201161	1	At1g69660	26204266	26203286	3.3e-74
1	At1g02980	677869	681212	1	At1g69670	26208105	26205832	8.0e-103
1	At1g26830	9296050	9298361	1	At1g69670	26208105	26205832	0.
1	At1g59790	22005169	22007050	1	At1g69670	26208105	26205832	5.1e-31
1	At1g35560	13117102	13116077	1	At1g69690	26220112	26221089	4.0e-37
1	At1g58100	21517550	21516345	1	At1g69690	26220112	26221089	3.2e-37
1	At1g58300	21633661	21631680	1	At1g69720	26230841	26232082	2.8e-100
1	At1g17910	6159119	6161608	1	At1g69730	26235002	26232366	9.3e-196
1	At1g19390	6703359	6700763	1	At1g69730	26235002	26232366	4.0e-204
1	At1g44318	16833456	16836356	1	At1g69740	26235860	26238376	2.1e-132
1	At1g66590	24845269	24845820	1	At1g69750	26240015	26240979	2.9e-50
1	At1g26920	9329571	9330092	1	At1g69760	26244290	26243757	9.3e-38
1	At1g26960	9356113	9357226	1	At1g69780	26262829	26264128	1.4e-86
1	At1g07570	2333207	2331366	1	At1g69790	26270501	26272481	2.2e-116
1	At1g14370	4915854	4917954	1	At1g69790	26270501	26272481	3.4e-134
1	At1g26970	9359813	9361653	1	At1g69790	26270501	26272481	2.1e-159
1	At1g18860	6509485	6511200	1	At1g69810	26282779	26280901	4.2e-42
1	At1g62300	23022820	23020552	1	At1g69810	26282779	26280901	2.3e-38
1	At1g27040	9390005	9386880	1	At1g69850	26304070	26300608	1.3e-208
1	At1g33440	12130307	12127692	1	At1g69850	26304070	26300608	2.4e-97
1	At1g59740	21971892	21975977	1	At1g69850	26304070	26300608	5.1e-89
1	At1g18880	6520791	6523232	1	At1g69870	26319871	26323760	3.5e-125
1	At1g27080	9401646	9403776	1	At1g69870	26319871	26323760	3.2e-186
1	At1g52190	19438340	19442342	1	At1g69870	26319871	26323760	1.0e-102
1	At1g69860	26313291	26315837	1	At1g69870	26319871	26323760	7.0e-120
1	At1g19730	6824011	6823154	1	At1g69880	26325203	26326457	5.9e-20
1	At1g45145	17078696	17077704	1	At1g69880	26325203	26326457	1.2e-21
1	At1g59730	21957057	21956424	1	At1g69880	26325203	26326457	4.5e-29
1	At1g27100	9411061	9407544	1	At1g69890	26328190	26327089	2.5e-99
1	At1g59710	21942288	21943338	1	At1g69890	26328190	26327089	2.3e-80
1	At1g69890	26328190	26327089	1	At1g69900	26331479	26330183	4.8e-41
1	At1g66880	24950591	24959101	1	At1g69910	26333829	26335739	1.4e-59
1	At1g27130	9425569	9426584	1	At1g69920	26339200	26338058	3.9e-78
1	At1g10360	3396808	3395740	1	At1g69930	26342353	26341398	1.8e-57
1	At1g59700	21940124	21941428	1	At1g69930	26342353	26341398	1.9e-53
1	At1g69920	26339200	26338058	1	At1g69930	26342353	26341398	1.1e-59
1	At1g10430	3430438	3428706	1	At1g69960	26354174	26352555	1.1e-162
1	At1g50370	18662562	18665340	1	At1g69960	26354174	26352555	2.3e-98
1	At1g59830	22025958	22024373	1	At1g69960	26354174	26352555	8.4e-163
1	At1g27190	9448715	9446910	1	At1g69990	26365673	26363898	2.0e-225
1	At1g19000	6562675	6561326	1	At1g70000	26368298	26367337	6.7e-37
1	At1g70020	26381033	26381816	1	At1g70040	26384896	26385571	6.7e-35
1	At1g10250	3360464	3360139	1	At1g70060	26387452	26393231	3.5e-22
1	At1g10450	3432161	3437980	1	At1g70060	26387452	26393231	3.9e-250
1	At1g24190	8569985	8563847	1	At1g70060	26387452	26393231	0.
1	At1g27220	9463793	9465431	1	At1g70060	26387452	26393231	1.4e-18
1	At1g59890	22047991	22054335	1	At1g70060	26387452	26393231	2.1e-184
1	At1g70030	26382881	26383854	1	At1g70060	26387452	26393231	1.3e-43
1	At1g59760	21993775	21988236	1	At1g70070	26397811	26393679	4.3e-65
1	At1g02720	592115	593200	1	At1g70090	26404590	26405762	7.3e-109
1	At1g24170	8558621	8557440	1	At1g70090	26404590	26405762	1.1e-178
1	At1g24160	8555819	8553658	1	At1g70100	26407399	26409495	2.5e-112
1	At1g70040	26384896	26385571	1	At1g70120	26412584	26413260	8.0e-48
1	At1g70110	26411986	26409901	1	At1g70130	26415464	26413406	1.4e-194
1	At1g24150	8549507	8551899	1	At1g70140	26418711	26416351	3.2e-217
1	At1g59910	22060717	22057832	1	At1g70140	26418711	26416351	1.7e-145
1	At1g24140	8537274	8536120	1	At1g70170	26427668	26428804	3.1e-140
1	At1g59970	22077266	22078348	1	At1g70170	26427668	26428804	3.3e-106
1	At1g24050	8507046	8508428	1	At1g70220	26451672	26451079	7.9e-24
1	At1g01430	158536	156953	1	At1g70230	26454052	26455387	2.0e-81
1	At1g18280	6294396	6295200	1	At1g70250	26456638	26459751	1.7e-13
1	At1g62790	23256034	23257146	1	At1g70250	26456638	26459751	9.8e-30
1	At1g66980	25005624	25001154	1	At1g70250	26456638	26459751	7.1e-115
1	At1g60050	22127367	22125215	1	At1g70260	26463001	26460730	8.0e-119
1	At1g23880	8436114	8438625	1	At1g70280	26472134	26469749	1.8e-159
1	At1g06410	1955412	1958152	1	At1g70290	26477741	26474949	2.5e-289
1	At1g23870	8432684	8435495	1	At1g70290	26477741	26474949	0.
1	At1g60140	22183738	22180911	1	At1g70290	26477741	26474949	0.
1	At1g68020	25501156	25503904	1	At1g70290	26477741	26474949	5.6e-292
1	At1g23820	8420399	8422713	1	At1g70310	26491015	26489160	2.6e-152
1	At1g55860	20899059	20883566	1	At1g70320	26504944	26492408	0.
1	At1g02630	562382	561007	1	At1g70330	26506583	26508023	2.8e-77
1	At1g61630	22747872	22749776	1	At1g70330	26506583	26508023	4.5e-45
1	At1g08760	2805481	2808412	1	At1g70340	26510052	26508230	3.6e-36
1	At1g23790	8410088	8411906	1	At1g70340	26510052	26508230	6.5e-69
1	At1g23770	8406255	8405203	1	At1g70360	26512441	26512988	8.4e-39
1	At1g23760	8402131	8404136	1	At1g70370	26518661	26516666	2.1e-278
1	At1g49320	18250109	18251485	1	At1g70370	26518661	26516666	3.9e-21
1	At1g60390	22253221	22251276	1	At1g70370	26518661	26516666	5.5e-214
1	At1g70380	26531008	26529875	1	At1g70390	26533945	26532834	7.0e-63
1	At1g60170	22196673	22198842	1	At1g70400	26536783	26536277	6.1e-57
1	At1g23730	8395954	8398003	1	At1g70410	26541120	26537830	1.3e-104
1	At1g58180	21543376	21541675	1	At1g70410	26541120	26537830	1.6e-42
1	At1g23710	8385352	8386239	1	At1g70420	26544321	26543503	1.3e-61
1	At1g23700	8381954	8379443	1	At1g70430	26549252	26552419	2.4e-112
1	At1g23550	8350901	8352221	1	At1g70440	26554183	26553017	1.1e-100
1	At1g32230	11613407	11615874	1	At1g70440	26554183	26553017	3.4e-30
1	At1g10620	3511976	3509002	1	At1g70460	26559818	26562657	3.6e-155
1	At1g23540	8349775	8346931	1	At1g70460	26559818	26562657	1.8e-199
1	At1g26150	9042860	9039777	1	At1g70460	26559818	26562657	2.2e-116
1	At1g52540	19575553	19573967	1	At1g70460	26559818	26562657	3.8e-64
